,author,author_href,description,number_of_user_opinions,number_of_user_ratings,number_of_discussions,Kategoria,Format,Cykl,Tytuł oryginału,Wydawnictwo,Data wydania,Data 1. wyd. pol.,Data 1. wydania,Liczba stron,Czas czytania,Język,ISBN,Tłumacz,Ekranizacje,number_of_people_read,number_of_people_has,number_of_people_favorite,number_of_people_wants_to_read,number_of_people_wants_as_gift,number_of_people_currently_read,tags,rating_10,rating_9,rating_8,rating_7,rating_6,rating_5,rating_4,rating_3,rating_2,rating_1,url,Inne,author1,author_href1,Seria,author2,author_href2,author3,author_href3,author4,author_href4,author5,author_href5,author6,author_href6,author7,author_href7,author8,author_href8,author9,author_href9,author10,author_href10,author11,author_href11,author12,author_href12,author13,author_href13,author14,author_href14,author15,author_href15,author16,author_href16,author17,author_href17,author18,author_href18,bestseller,description_length,is_top_author
1128,Umberto Eco,https://lubimyczytac.pl/autor/10046/umberto-eco," Nowe wyjątkowe wydanie przedostatniej powieści Umberta Eco, która poruszyła miliony czytelników na całym świecie!„Cmentarz w Pradze” to powieść kryminalno-szpiegowska, której akcja rozgrywa się w XIX wieku. Umberto Eco przedstawia w niej genezę okrytych złą sławą tzw. Protokołów Mędrców Syjonu, które stanowiły dla Hitlera jedno ze źródeł jego obłąkańczej idei zagłady Żydów i były elementem nazistowskiej propagandy. Autor podkreśla, że oprócz głównego bohatera wszystkie postacie w książce są autentyczne. „Cmentarz w Pradze” ukazał się 30 lat po „Imieniu róży” - debiutanckiej powieści profesora semiotyki. ",476,3930,0,25,2,4572,Il cimitero di Praga,Noir sur Blanc,2021-05-25,2011-11-01,2010-10-29,576.0,9  godz. 36 min.,polski,9788373927285,Krzysztof Żaboklicki,,5074,1933,105.0,4754,83.0,379.0,,139,263,575,977,1003,452,217,178,72,54,https://lubimyczytac.pl/ksiazka/4971192/cmentarz-w-pradze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,0
1148,Christel Petitcollin,https://lubimyczytac.pl/autor/179688/christel-petitcollin," • Za dużo myślę.• Moi bliscy mówią, że jestem zakręcona i że zadaję sobie za dużo pytań.• W mojej głowie stale coś się kłębi – czasem marzę o tym, żeby wcisnąć wyłącznik umysłu.• Mam wrażenie, że jestem z innej planety.• Nie mogę sobie znaleźć miejsca.• Czuję się niezrozumiany.Czy chociaż jedno z tych zdań opisuje właśnie ciebie? Jeśli tak, prawdopodobnie rozpoznasz się w profilu osoby nadwydajnej mentalnie. Cóż, bycie nadwydajnym bywa naprawdę męczące, ale twój mózg – właśnie ten, który myśli zbyt wiele – to prawdziwy skarb. Jego subtelność, złożoność i szybkość, z jaką działa, są naprawdę zdumiewające, a pod względem mocy można go porównać z silnikiem Formuły 1!Ale bolid wyścigowy nie jest zwykłym samochodem. Gdy prowadzi go jakiś niezdara, może się okazać kruchy i niebezpieczny. Potrzebuje kierowcy najwyższej klasy i toru na swoją miarę, by wykorzystać swój potencjał.Do tej pory to mózg wiódł cię po wertepach. Czas jednak, abyś przejął stery, i to już od dziś. Dzięki tej książce nauczysz się wykorzystywać niezwykłe możliwości swojego umysłu, który do tej pory wydawał się nie do ogarnięcia! A do tego poczujesz ulgę i wreszcie odetchniesz pełną piersią, akceptując siebie i swój fantastyczny umysł. ",588,3948,0,35,2,4572,Je pense trop,Feeria,2019-04-24,2019-04-24,,232.0,3  godz. 52 min.,polski,9788372298393,Krystyna Arustowicz,,4971,1094,,2505,,371.0,,147,122,346,612,943,804,398,322,167,87,https://lubimyczytac.pl/ksiazka/4885764/jak-mniej-myslec-dla-analizujacych-bez-konca-i-wysoko-wrazliwych,,,,Jak łatwiej żyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1219,0
1150,Lemony Snicket,https://lubimyczytac.pl/autor/6242/lemony-snicket," Jeżeli w tej książce spodziewacie się znaleźć szczęśliwe zakończenie niefortunnych przygód rodzeństwa Baudelaire, jesteście w błędzie.Początkowo może się wydawać, że Wioletka, Klaus i Słoneczko znaleźli spokojną przystań w domu przemiłego Doktora Montgomery’ego, jednak nader szybko okazuje się, że nieszczęście znów zaczyna deptać rodzeństwu po piętach. Dzieci będą musiały znieść straszny smród, jadowitą żmiję, ciężką mosiężną lampę, wypadek samochodowy oraz ponowne pojawienie się osoby, której chciałyby już nigdy więcej nie oglądać.Książki Lemony Snicketa mają w sobie to coś, co chwyta za serce i sprawia, że „Seria niefortunnych zdarzeń” zyskała miliony wielbicieli na całym świecie, a także została zekranizowana. ",169,3791,0,22,2,3885,The Reptile Room,HarperCollins Polska,2022-10-12,2002-04-24,1999-09-30,139.0,2  godz. 19 min.,polski,9788327672865,,,6083,933,196.0,725,48.0,,,250,318,603,1296,770,372,82,74,11,15,https://lubimyczytac.pl/ksiazka/5028298/gabinet-gadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,724,0
1156,Adam Silvera,https://lubimyczytac.pl/autor/113597/adam-silvera," Bestsellerowy autor Raczej szczęśliwego niż nie i Zostawiłeś mi tylko przeszłość zachwyca nową poruszającą powieścią.Piątego września, krótko po północy, Mateo Torrez i Rufus Emeterio otrzymują wiadomość telefoniczną: dzisiaj bezpowrotnie odejdą z tego świata. Mogą jednak odpowiednio przygotować się na nadchodzącą śmierć. Są dla siebie zupełnie obcymi ludźmi, lecz z różnych powodów każdy szuka nowej bratniej duszy na czas swojego Dnia Ostatecznego. Dzięki aplikacji Ostatni Przyjaciel Rufus i Mateo spotykają się, by przeżyć swoją pożegnalną wielką przygodę – niezapomniany dzień, który na zawsze zmieni życie ich obu.W swojej ponurej i jednocześnie napełniającej nadzieją powieści Adam Silvera przypomina nam, że nie istnieje życie bez śmierci i miłość bez straty. ",628,3906,0,23,2,3068,They Both Die at the End,We need YA,2019-03-13,2019-03-13,2017-09-05,408.0,6  godz. 48 min.,polski,9788379761159,Agnieszka Brodzik,,4614,1051,150.0,3221,45.0,169.0,lgbt&poszukiwanie sensu życia&poszukiwanie własnej tożsamości&powieść dla młodzieży&przeznaczenie&przyjaźń&spotkanie&śmierć&uczucie,384,500,786,926,643,330,161,105,52,19,https://lubimyczytac.pl/ksiazka/4872802/nasz-ostatni-dzien,#0 Top 100 1 nagroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,771,0
1178,Homer,https://lubimyczytac.pl/autor/14535/homer," Klasyka literatury polskiej i światowej w starannym wydaniu z przypisami – to książka, którą warto mieć w swojej domowej biblioteczce i do której warto wracać. Tekst opatrzono wskazówkami interpretacyjnymi i hasłami ułatwiającymi nawigację po książce – dzięki nim łatwo znaleźć potrzebny w trakcie omawiania lektury fragment, zgromadzić materiały do wypracowań i ustnych wypowiedzi, zapamiętać najważniejsze informacje i utrwalić znajomość lektury. ",179,3693,0,18,2,4572,,Wydawnictwo SBM,2023-08-22,1966-01-01,1976-01-01,,,polski,9788383480220,Franciszek Ksawery Dmochowski,,6860,1127,103.0,2268,35.0,108.0,klasyka literatury&lektura&lektura SBM&Homer,359,345,456,1113,698,450,113,111,22,26,https://lubimyczytac.pl/ksiazka/5080892/iliada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,0
1190,Emily Giffin,https://lubimyczytac.pl/autor/25768/emily-giffin," Ślub bierze się z miłości i z wiary we wspólną przyszłość z ukochanym mężczyzną.A jeśli to za mało?A jeśli kochamy więcej niż raz?Sto dni po ślubie Ellen spotyka Leo, swoją dawną wielką miłość. Ożywają uczucia ukryte głęboko w sercu. I budzą się wątpliwości – czy podjęła dobrą decyzję? Czy jej mąż Andy jest tym jedynym, z którym pragnie spędzić resztę życia? Czy małżeństwo z nim jest spełnieniem jej marzeń?„Powtarzam sobie, że nie zrobiłam nic złego. Że to wszystko przecież wina Leo.Nie oddzwonię. Jednak już po chwili czuję, że powoli zaczynam się łamać. Może lepiej oddzwonić i mieć to z głowy? Lepsze to niż godzinami zastanawiać się, o co chodzi. Poza tym jeśli nie oddzwonię, on może pomyśleć, że się boję albo przejmuję, czyli że mi zależy, a to nieprawda. Nie zależy mi ani trochę. Po prostu zadzwonię. Upijam długi łyk wina. Wszystko, o czym w tej chwili marzę, to zadzwonić do Leo i mieć tę sprawę raz na zawsze z głowy”. ",337,3810,0,24,2,4572,Love the One You’re with,Otwarte,2014-06-16,2008-01-01,2008-05-13,376.0,6  godz. 16 min.,polski,9788375153200,Martyna Tomczak,,5502,1229,154.0,2247,48.0,71.0,,205,246,495,1119,956,499,133,111,16,30,https://lubimyczytac.pl/ksiazka/224904/sto-dni-po-slubie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,937,0
1192,Evžen Boček,https://lubimyczytac.pl/autor/273679/evzen-bocek," Chcesz podejrzeć osobliwy świat arystokracji, w którym bohaterowie są jak kukiełki zmagające się z rolami przypisanymi im przez złośliwą historię? Chcesz spędzić miło czas, śmiejąc się i śmiejąc?Doskonale, czekamy właśnie na Ciebie, by zacząć przedstawienie. Witamy w Czechach i u Czechów, którym niezmiennie dopisuje dobry humor. Dowód? Ostatnia arystokratka Evžena Bočka.Rodzina Kostków powraca z Ameryki do Czech, by przejąć dawną siedzibę rodu – zamek Kostka. W zamku zastają dotychczasowych pracowników: kasztelana, ogrodnika oraz kucharkę. Jak nowi właściciele poradzą sobie w nowej rzeczywistości? Jak odnajdą się w rolach dotychczas nieodgrywanych?Przewrotny humor i galeria nietuzinkowych osobowości gwarantują dobrą zabawę. Obok historii opowiedzianej w taki sposób nie można przejść obojętnie. Mamy do czynienia z jedną z najzabawniejszych książek XXI wieku! ",779,3841,0,25,2,4572,,Stara Szkoła,2023-01-01,2015-01-30,,,,polski,9788367889032,,,4509,550,136.0,2344,,68.0,,236,293,871,1136,739,308,129,81,22,26,https://lubimyczytac.pl/ksiazka/5153055/ostatnia-arystokratka,#0 Top 100 1 nagroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,871,0
1193,Artur Górski,https://lubimyczytac.pl/autor/19206/artur-gorski," Kim były matki, żony i kochanki polskich gangsterów?Wstrząsająca opowieść o kobietach w cieniu wielkich mafiosów. Co porabia piękna i bezwzględna Inka, która wystawiła ministra Dębskiego? Poznaj Monikę Z, żonę Słowika, damę z zamiłowaniem do ogromnego luksusu i potencjałem mafijnego bossa. Agnieszka R., konkubina Świni. Git-falbana, czyli prawdziwa kobieta mafii. Niewiarygodna historia pięknej Polki, która trzęsła kalabryjską mafią! Szaleńczo zakochane? Żądne sławy i luksusu? A może z ambicjami, by wpływać na decyzje polskiej mafii? ",408,3812,0,42,2,4572,,Prószyński i S-ka,2014-09-15,2014-03-18,,231.0,3  godz. 51 min.,polski,9788379610785,,,5135,1000,37.0,1297,30.0,76.0,mafia&pruszków&masa&pershing&gang,105,86,267,670,1144,795,336,227,100,82,https://lubimyczytac.pl/ksiazka/236687/masa-o-kobietach-polskiej-mafii,,Jarosław Sokołowski,https://lubimyczytac.pl/autor/97512/jaroslaw-sokolowski,Fakt bestseller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,540,0
1205,Rupi Kaur,https://lubimyczytac.pl/autor/130061/rupi-kaur," „Mleko i miód” to opowieści o miłości i kobiecości, ale też przemocy i stracie. W krótkiej, poetyckiej formie skrystalizowały się pełne cielesności emocje. Każdy z rozdziałów dotyka innych doświadczeń, łagodzi inny ból. Rupi Kaur szczerze i bezkompromisowo ukazuje kobiecość we wszystkich jej odcieniach, cudowną zdolność kobiecego ciała i umysłu do otwierania się na miłość i rozkosz mimo doznanych krzywd.Międzynarodowy bestseller.Ponad pół miliona sprzedanych egzemplarzy w samych Stanach Zjednoczonych.Kilkadziesiąt tygodni na liście bestsellerów „New York Timesa”.„Te krótkie i szczere wiersze o doświadczaniu kobiecości, przemocy, miłości i łagodzeniu bólu są tak delikatne jak piosenki pop i tak ostre jak trash metal”.- New York Times„»Mleko i miód« to zbiór wierszy, który każda kobieta powinna mieć na swoim nocnym stoliku”.- Huffington Post ",444,3730,0,33,2,4572,Milk and Honey,Otwarte,2017-03-01,2017-01-01,2014-11-04,204.0,3  godz. 24 min.,polski,9788375154313,Anna Gralak,,5082,1567,297.0,2509,74.0,163.0,poezja&literatura indyjska&literatura kanadyjska,455,393,702,780,590,278,183,139,118,92,https://lubimyczytac.pl/ksiazka/4158201/mleko-i-miod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,853,0
1207,Melvin Burgess,https://lubimyczytac.pl/autor/31208/melvin-burgess," Kontrowersyjna i szokująca powieść dla dorosłych i młodzieży. Jej tematyka wiąże się ze sprawami seksu i używania narkotyków. ""Ćpun"" zdobył w 1997 roku dwie najbardziej prestiżowe brytyjskie nagrody literackie przyznawane w kategorii literatury młodzieżowej. W rankingu popularności literatury obcej w Polsce w 1999 roku osiągnął piąte miejsce. Akcja książki toczy się w latach osiemdziesiątych. Bohaterowie, para czternastolatków, Gemma i jej chłopak Smółka, borykają się z samotnością i niezrozumieniem. W poszukiwaniu szansy na urzeczywistnienie swojej miłości, zniechęceni nudą małomiasteczkowego życia, buntują się, porzucają rodzinne domy i przenoszą się do dużego miasta. W Bristolu trafiają do środowiska narkomanów i ludzi żyjących na marginesie społeczeństwa. Stopniowo z dwójki nastawionych idealistycznie do życia nastolatków stają się ćpunami, którzy nie zdają sobie sprawy ze swego uzależnienia. Aby zdobyć pieniądze na narkotyki, Gemma musi uciekać się do prostytucji, a Smółka do kradzieży. Próby uwolnienia się od nałogu kończą się niepowodzeniem... Narratorem każdego rozdziału jest inna osoba, przez co losy bohaterów poznajemy ciągle z nowej perspektywy. ",241,3637,0,25,2,4572,Junk,Albatros,2002-11-01,1999-01-01,,286.0,4  godz. 46 min.,polski,8390477483,Tomasz Lewandowski,,5400,631,209.0,1855,55.0,57.0,narkomania&uzależnienie&literatura brytyjska,183,338,491,1060,800,492,110,118,23,22,https://lubimyczytac.pl/ksiazka/50284/cpun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1176,0
1210,George Gordon Byron,https://lubimyczytac.pl/autor/24835/george-gordon-byron," Powieść poetycka autorstwa George'a Byrona, opublikowana po raz pierwszy w 1813 roku. Stanowi jednocześnie pierwszy element jego serii utworów związanych z tematyką orientu. ",124,3604,0,18,2,4572,Giaour,Państwowy Instytut Wydawniczy,1984-01-01,1193-01-01,,82.0,1  godz. 22 min.,polski,8306009290,Adam Mickiewicz,,6587,628,60.0,1032,,,,82,152,266,727,830,770,280,343,60,93,https://lubimyczytac.pl/ksiazka/155532/giaur,,,,Seria Kieszonkowa PIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,0
